Dataset,Type,,Name,Type,SN,SP,ACC,MCC,AUPR,AUC,Dataset,ACC_Rank,MCC_Rank,AUPR_Rank,AUC_Rank
MAMPunbalance,Mean,33,esm1_t6_43M_UR50S,Mean,0.7323943661971831,0.8610709117221418,0.8391356542617047,0.5224703598915732,0.5489416548217037,0.9055639917653532,MAMPunbalance,5.0,4.0,9.0,2.0
MAMPunbalance,Mean,35,Tape_bert-base,Mean,0.7147887323943662,0.8205499276410999,0.8025210084033614,0.4530700864078699,0.520022845392411,0.8769108864474837,MAMPunbalance,21.5,13.0,14.0,12.0
MAMPunbalance,Mean,37,ProtTrans_Prot_albert,Mean,0.6725352112676056,0.8719247467438495,0.8379351740696278,0.4935349140492677,0.5404700872408402,0.8802128982287356,MAMPunbalance,6.5,9.0,10.0,10.0
MAMPunbalance,Mean,39,ProtTrans_Prot_bert_bfd,Mean,0.6725352112676056,0.837192474674385,0.8091236494597839,0.4428429577195304,0.4718865412291303,0.8647780314302603,MAMPunbalance,18.0,17.0,20.0,19.0
MAMPunbalance,Mean,41,ProtTrans_Prot_bert,Mean,0.676056338028169,0.8147612156295224,0.7911164465786314,0.4162657000819335,0.4221686439631859,0.847103605715334,MAMPunbalance,23.0,20.0,24.0,23.0
MAMPunbalance,Mean,42,ProtTrans_Prot_t5_xl_bfd,Mean,0.6971830985915493,0.8668596237337193,0.8379351740696278,0.504557885844397,0.5619765798828502,0.897061820998349,MAMPunbalance,6.5,7.0,7.0,6.0
MAMPunbalance,Mean,43,ProtTrans_Prot_t5_xl_uniref50,Mean,0.676056338028169,0.8675832127351665,0.8349339735894358,0.489491868299008,0.5041856325215259,0.8875889199160228,MAMPunbalance,8.0,10.0,17.0,8.0
MAMPunbalance,Mean,44,ProtTrans_Prot_xlnet,Mean,0.6690140845070423,0.8458755426917511,0.8157262905162065,0.4521402144428443,0.4770456129273644,0.8579434275697602,MAMPunbalance,16.5,14.0,19.0,20.0
MAMPunbalance,Weight,69,esm2_t48_15B_UR50D,Weight,0.8697183098591549,0.8639652677279306,0.8649459783913566,0.6281282623778667,0.619390825141103,0.9246715823158924,MAMPunbalance,5.0,11.0,5.0,10.0
MAMPunbalance,Weight,70,esm2_t36_3B_UR50D,Weight,0.908450704225352,0.8661360347322721,0.8733493397358943,0.6592773529952947,0.6085976530438076,0.930610617394672,MAMPunbalance,1.0,2.0,11.0,1.0
MAMPunbalance,Weight,71,esm2_t33_650M_UR50D,Weight,0.8873239436619719,0.8654124457308249,0.8691476590636255,0.6430131645854787,0.593529585280668,0.9274156152544792,MAMPunbalance,3.0,4.0,15.0,4.0
MAMPunbalance,Weight,72,esm2_t30_150M_UR50D,Weight,0.8626760563380281,0.8104196816208393,0.819327731092437,0.55010340674456,0.5405321043160446,0.8850652758810461,MAMPunbalance,19.5,19.0,20.0,22.0
MAMPunbalance,Weight,73,esm2_t12_35M_UR50D,Weight,0.778169014084507,0.8198263386396527,0.8127250900360145,0.4996851945296168,0.5480187948211548,0.8975089684270601,MAMPunbalance,21.0,22.0,19.0,19.0
MAMPunbalance,Weight,74,esm2_t6_8M_UR50D,Weight,0.8873239436619719,0.7821997105643994,0.8001200480192077,0.5346492586184326,0.526087898258457,0.8951292778377938,MAMPunbalance,22.0,21.0,24.0,21.0
MAMPunbalance,Weight,75,esm1v_t33_650M_UR90S_1,Weight,0.8873239436619719,0.85383502170767,0.8595438175270108,0.6259581835083454,0.6143938920634266,0.92378493100426,MAMPunbalance,11.0,13.0,7.0,12.0
MAMPunbalance,Weight,76,esm1v_t33_650M_UR90S_2,Weight,0.8908450704225352,0.8429811866859623,0.851140456182473,0.6131855613321824,0.6297402056651982,0.9255888078106848,MAMPunbalance,16.0,15.0,2.0,8.0
MAMPunbalance,Weight,77,esm1v_t33_650M_UR90S_3,Weight,0.9049295774647887,0.8502170767004341,0.8595438175270108,0.6334805278624716,0.6073967190130263,0.9224014492162818,MAMPunbalance,11.0,9.0,12.0,14.0
MAMPunbalance,Weight,78,esm1v_t33_650M_UR90S_4,Weight,0.9119718309859156,0.8531114327062229,0.8631452581032413,0.64266945944381,0.6396453137136054,0.9295889301074172,MAMPunbalance,7.0,5.0,1.0,2.0
MAMPunbalance,Weight,79,esm1v_t33_650M_UR90S_5,Weight,0.9190140845070424,0.8429811866859623,0.8559423769507803,0.6334951570124515,0.611572313434699,0.92733153625079,MAMPunbalance,14.0,8.0,10.0,5.0
MAMPunbalance,Weight,80,esm1b_t33_650M_UR50S,Weight,0.9366197183098592,0.8531114327062229,0.8673469387755102,0.6603268611627227,0.6006696710641496,0.9272168830639408,MAMPunbalance,4.0,1.0,13.0,6.0
MAMPunbalance,Weight,81,esm1_t34_670M_UR50S,Weight,0.8626760563380281,0.8748191027496383,0.8727490996398559,0.6397008561141273,0.622866606179718,0.9281927090764558,MAMPunbalance,2.0,6.0,3.0,3.0
MAMPunbalance,Weight,82,esm1_t34_670M_UR50D,Weight,0.8838028169014085,0.8509406657018813,0.8565426170468188,0.6192666377102509,0.6202158298092263,0.9251174558203052,MAMPunbalance,13.0,14.0,4.0,9.0
MAMPunbalance,Weight,83,esm1_t34_670M_UR100,Weight,0.8838028169014085,0.8567293777134588,0.8613445378151261,0.6276082967030718,0.5948353796438284,0.9197363995841912,MAMPunbalance,9.0,12.0,14.0,16.0
MAMPunbalance,Weight,84,esm1_t12_85M_UR50S,Weight,0.926056338028169,0.849493487698987,0.8625450180072028,0.6476322840609728,0.5832700893829005,0.9233084833166872,MAMPunbalance,8.0,3.0,17.0,13.0
MAMPunbalance,Weight,85,esm1_t6_43M_UR50S,Weight,0.8415492957746479,0.8502170767004341,0.8487394957983193,0.587523569172707,0.5907325956327121,0.9165592323841748,MAMPunbalance,17.0,18.0,16.0,17.0
MAMPunbalance,Weight,86,Tape_bert-base,Weight,0.8697183098591549,0.8400868306801736,0.8451380552220888,0.5938831402192186,0.611890156032204,0.9213644748374472,MAMPunbalance,18.0,17.0,9.0,15.0
MAMPunbalance,Weight,87,ProtTrans_Prot_albert,Weight,0.8661971830985915,0.8531114327062229,0.8553421368547419,0.6096211055400352,0.5483613821710575,0.90967494547604,MAMPunbalance,15.0,16.0,18.0,18.0
MAMPunbalance,Weight,88,ProtTrans_Prot_bert_bfd,Weight,0.9788732394366196,0.5267727930535456,0.6038415366146459,0.3830044406714677,0.5284798110926501,0.8735413566784207,MAMPunbalance,24.0,23.0,23.0,23.0
MAMPunbalance,Weight,89,ProtTrans_Prot_bert,Weight,0.8028169014084507,0.6439942112879884,0.6710684273709484,0.3391761772698287,0.5316412498977686,0.843267819653085,MAMPunbalance,23.0,24.0,21.0,24.0
MAMPunbalance,Weight,90,ProtTrans_Prot_t5_xl_bfd,Weight,0.8908450704225352,0.8589001447178003,0.8643457382953181,0.6358640079957966,0.618949394797835,0.9262334135056358,MAMPunbalance,6.0,7.0,6.0,7.0
MAMPunbalance,Weight,91,ProtTrans_Prot_t5_xl_uniref50,Weight,0.9014084507042254,0.8509406657018813,0.8595438175270108,0.6319727837469737,0.6124351945833485,0.9246053382523796,MAMPunbalance,11.0,10.0,8.0,11.0
MAMPunbalance,Weight,440,ProtTrans_Prot_xlnet,Weight,0.8591549295774648,0.8111432706222865,0.819327731092437,0.548427780653192,0.5305107678075919,0.8959496850859134,MAMPunbalance,19.5,20.0,22.0,20.0
NishantAVP,CLS,315,esm2_t48_15B_UR50D,CLS,0.8333333333333334,0.8444444444444444,0.8380952380952381,0.6733039481747306,0.90138308133793,0.8533333333333333,NishantAVP,3.0,2.0,4.0,4.0
NishantAVP,CLS,317,esm2_t36_3B_UR50D,CLS,0.8166666666666667,0.7111111111111111,0.7714285714285715,0.5311325403737386,0.8691334333075779,0.8012962962962963,NishantAVP,16.0,16.0,13.0,14.0
NishantAVP,CLS,319,esm2_t33_650M_UR50D,CLS,0.8333333333333334,0.7333333333333333,0.7904761904761904,0.570268622296014,0.8650120172751816,0.7907407407407407,NishantAVP,14.0,14.5,15.0,15.0
NishantAVP,CLS,321,esm2_t30_150M_UR50D,CLS,0.8166666666666667,0.7777777777777778,0.8,0.5929092597706568,0.8834003395416623,0.8199999999999998,NishantAVP,11.5,11.0,10.0,11.0
NishantAVP,CLS,323,esm2_t12_35M_UR50D,CLS,0.8333333333333334,0.7333333333333333,0.7904761904761904,0.570268622296014,0.8659940620529419,0.8085185185185185,NishantAVP,14.0,14.5,14.0,12.0
NishantAVP,CLS,325,esm2_t6_8M_UR50D,CLS,0.8833333333333333,0.5555555555555556,0.7428571428571429,0.4718457515354029,0.8379221353667045,0.7314814814814815,NishantAVP,18.5,18.0,19.0,21.0
NishantAVP,CLS,327,esm1v_t33_650M_UR90S_1,CLS,0.8833333333333333,0.7777777777777778,0.8380952380952381,0.6678230711206281,0.9223693214642068,0.8825925925925925,NishantAVP,3.0,4.0,2.0,2.0
NishantAVP,CLS,329,esm1v_t33_650M_UR90S_2,CLS,0.85,0.7777777777777778,0.819047619047619,0.6296461681524403,0.8939768179570325,0.8418518518518519,NishantAVP,8.0,9.0,9.0,7.0
NishantAVP,CLS,331,esm1v_t33_650M_UR90S_3,CLS,0.9333333333333332,0.6888888888888889,0.8285714285714286,0.6531972647421809,0.8960419081381082,0.8366666666666666,NishantAVP,5.5,5.0,8.0,9.0
NishantAVP,CLS,333,esm1v_t33_650M_UR90S_4,CLS,0.8833333333333333,0.8222222222222222,0.8571428571428571,0.7076554279235391,0.9236472024989522,0.888888888888889,NishantAVP,1.0,1.0,1.0,1.0
NishantAVP,CLS,335,esm1v_t33_650M_UR90S_5,CLS,0.8666666666666667,0.7777777777777778,0.8285714285714286,0.648540786140565,0.9050492372161396,0.8598148148148148,NishantAVP,5.5,6.0,3.0,3.0
NishantAVP,CLS,337,esm1b_t33_650M_UR50S,CLS,0.8833333333333333,0.6888888888888889,0.8,0.5892741661936138,0.8577933704541328,0.7674074074074073,NishantAVP,11.5,12.0,16.0,16.0
NishantAVP,CLS,339,esm1_t34_670M_UR50S,CLS,0.8833333333333333,0.7111111111111111,0.8095238095238095,0.6088199616157026,0.8810420213589227,0.807037037037037,NishantAVP,10.0,10.0,12.0,13.0
NishantAVP,CLS,341,esm1_t34_670M_UR50D,CLS,0.8166666666666667,0.8222222222222222,0.819047619047619,0.6346717544270001,0.899238637510076,0.8453703703703703,NishantAVP,8.0,8.0,6.0,6.0
NishantAVP,CLS,343,esm1_t34_670M_UR100,CLS,0.8,0.8444444444444444,0.819047619047619,0.6385589837732891,0.8963023609636908,0.8381481481481481,NishantAVP,8.0,7.0,7.0,8.0
NishantAVP,CLS,345,esm1_t12_85M_UR50S,CLS,0.8166666666666667,0.7555555555555555,0.7904761904761904,0.5722222222222222,0.8826728203341365,0.8242592592592592,NishantAVP,14.0,13.0,11.0,10.0
NishantAVP,CLS,347,esm1_t6_43M_UR50S,CLS,0.8666666666666667,0.8,0.8380952380952381,0.6686507980379897,0.9010917607857456,0.8462962962962963,NishantAVP,3.0,3.0,5.0,5.0
NishantAVP,CLS,349,Tape_bert-base,CLS,0.7833333333333333,0.6444444444444445,0.7238095238095238,0.4321208107251123,0.8304254266213318,0.7435185185185185,NishantAVP,20.0,20.0,20.0,19.0
NishantAVP,CLS,351,ProtTrans_Prot_albert,CLS,0.8,0.6666666666666666,0.7428571428571429,0.4714045207910316,0.847194141020438,0.7603703703703705,NishantAVP,18.5,19.0,17.0,17.0
NishantAVP,CLS,353,ProtTrans_Prot_bert_bfd,CLS,0.8166666666666667,0.6888888888888889,0.7619047619047619,0.5106882308569509,0.8430840653637448,0.7585185185185185,NishantAVP,17.0,17.0,18.0,18.0
NishantAVP,CLS,355,ProtTrans_Prot_bert,CLS,0.75,0.6666666666666666,0.7142857142857143,0.4166666666666667,0.8224754824124063,0.7353703703703703,NishantAVP,21.0,21.0,21.0,20.0
NishantAVP,Mean,316,esm2_t48_15B_UR50D,Mean,0.85,0.6666666666666666,0.7714285714285715,0.5291612750491621,0.8890692025806818,0.831851851851852,NishantAVP,17.5,18.5,7.0,7.0
NishantAVP,Mean,318,esm2_t36_3B_UR50D,Mean,0.85,0.7333333333333333,0.8,0.5892556509887895,0.8772477338598823,0.8120370370370371,NishantAVP,9.5,11.0,13.0,13.0
NishantAVP,Mean,320,esm2_t33_650M_UR50D,Mean,0.8166666666666667,0.7777777777777778,0.8,0.5929092597706568,0.8824278933001688,0.8118518518518518,NishantAVP,9.5,9.0,12.0,14.0
NishantAVP,Mean,322,esm2_t30_150M_UR50D,Mean,0.8,0.7111111111111111,0.7619047619047619,0.5126322784957921,0.8580843186143756,0.7992592592592592,NishantAVP,21.5,22.0,20.0,16.0
NishantAVP,Mean,324,esm2_t12_35M_UR50D,Mean,0.85,0.6666666666666666,0.7714285714285715,0.5291612750491621,0.8648988898429318,0.7838888888888889,NishantAVP,17.5,18.5,17.0,20.0
NishantAVP,Mean,326,esm2_t6_8M_UR50D,Mean,0.85,0.6666666666666666,0.7714285714285715,0.5291612750491621,0.8516754761299412,0.7633333333333333,NishantAVP,17.5,18.5,24.0,24.0
NishantAVP,Mean,328,esm1v_t33_650M_UR90S_1,Mean,0.9,0.6888888888888889,0.8095238095238095,0.6100422635588734,0.8826640781970254,0.8125925925925926,NishantAVP,6.5,6.0,11.0,12.0
NishantAVP,Mean,330,esm1v_t33_650M_UR90S_2,Mean,0.9166666666666666,0.6888888888888889,0.819047619047619,0.6313353092283652,0.8877369151881165,0.8251851851851851,NishantAVP,4.5,4.0,8.0,9.0
NishantAVP,Mean,332,esm1v_t33_650M_UR90S_3,Mean,0.9,0.8888888888888888,0.8952380952380953,0.7868515410040492,0.9422799231968884,0.9172222222222222,NishantAVP,1.0,1.0,1.0,1.0
NishantAVP,Mean,334,esm1v_t33_650M_UR90S_4,Mean,0.8833333333333333,0.8,0.8476190476190476,0.6876768680628405,0.913462136285045,0.8718518518518519,NishantAVP,2.0,2.0,2.0,2.0
NishantAVP,Mean,336,esm1v_t33_650M_UR90S_5,Mean,0.8833333333333333,0.7333333333333333,0.819047619047619,0.6284137539502507,0.8923311364064351,0.8377777777777777,NishantAVP,4.5,5.0,6.0,4.0
NishantAVP,Mean,338,esm1b_t33_650M_UR50S,Mean,0.85,0.6,0.7428571428571429,0.4691574316284182,0.8535839481618597,0.7792592592592592,NishantAVP,24.0,24.0,22.0,21.0
NishantAVP,Mean,340,esm1_t34_670M_UR50S,Mean,0.8166666666666667,0.7333333333333333,0.780952380952381,0.5516369083813415,0.8686178232184438,0.7968518518518518,NishantAVP,13.0,13.0,15.0,17.0
NishantAVP,Mean,342,esm1_t34_670M_UR50D,Mean,0.7666666666666667,0.7555555555555555,0.7619047619047619,0.5187751731838088,0.8663951599215116,0.804074074074074,NishantAVP,21.5,21.0,16.0,15.0
NishantAVP,Mean,344,esm1_t34_670M_UR100,Mean,0.8833333333333333,0.6222222222222222,0.7714285714285715,0.5307227776030219,0.8625434454565277,0.7738888888888888,NishantAVP,17.5,16.0,18.0,22.0
NishantAVP,Mean,346,esm1_t12_85M_UR50S,Mean,0.8666666666666667,0.7333333333333333,0.8095238095238095,0.6086270034005168,0.8833734933550481,0.8161111111111111,NishantAVP,6.5,7.0,10.0,11.0
NishantAVP,Mean,348,esm1_t6_43M_UR50S,Mean,0.7833333333333333,0.8222222222222222,0.8,0.6000252519938665,0.884466103945152,0.8262962962962962,NishantAVP,9.5,8.0,9.0,8.0
NishantAVP,Mean,350,Tape_bert-base,Mean,0.8333333333333334,0.7111111111111111,0.780952380952381,0.5499719409228703,0.8950497296895912,0.8375925925925926,NishantAVP,13.0,14.0,5.0,5.0
NishantAVP,Mean,352,ProtTrans_Prot_albert,Mean,0.85,0.6666666666666666,0.7714285714285715,0.5291612750491621,0.8566276978942496,0.7729629629629631,NishantAVP,17.5,18.5,21.0,23.0
NishantAVP,Mean,354,ProtTrans_Prot_bert_bfd,Mean,0.9166666666666666,0.7111111111111111,0.8285714285714286,0.6503280734165348,0.8950851738641147,0.8362962962962963,NishantAVP,3.0,3.0,4.0,6.0
NishantAVP,Mean,356,ProtTrans_Prot_bert,Mean,0.8,0.6888888888888889,0.7523809523809524,0.491996458451463,0.8622517976933064,0.7922222222222222,NishantAVP,23.0,23.0,19.0,18.0
NishantAVP,Mean,357,ProtTrans_Prot_t5_xl_bfd,Mean,0.8333333333333334,0.7555555555555555,0.8,0.5906415382668909,0.90023284092225,0.8577777777777778,NishantAVP,9.5,10.0,3.0,3.0
NishantAVP,Mean,358,ProtTrans_Prot_t5_xl_uniref50,Mean,0.8,0.7333333333333333,0.7714285714285715,0.5333333333333333,0.8702609182783474,0.8166666666666667,NishantAVP,17.5,15.0,14.0,10.0
NishantAVP,Mean,359,ProtTrans_Prot_xlnet,Mean,0.8,0.7555555555555555,0.780952380952381,0.5541208035239783,0.8530342918737194,0.7859259259259259,NishantAVP,13.0,12.0,23.0,19.0
NishantAVP,Weight,322,esm2_t48_15B_UR50D,Weight,0.8833333333333333,0.7555555555555555,0.8285714285714286,0.648075049917217,0.9465572500396412,0.9174074074074072,NishantAVP,4.5,4.5,1.0,2.0
NishantAVP,Weight,323,esm2_t36_3B_UR50D,Weight,0.8666666666666667,0.7111111111111111,0.8,0.5887840577551898,0.9085474885381948,0.8751851851851851,NishantAVP,13.5,14.5,16.0,14.0
NishantAVP,Weight,324,esm2_t33_650M_UR50D,Weight,0.8666666666666667,0.5777777777777777,0.7428571428571429,0.4700355771641709,0.9180731509715846,0.8725925925925926,NishantAVP,19.5,19.0,10.0,15.0
NishantAVP,Weight,325,esm2_t30_150M_UR50D,Weight,0.9333333333333332,0.5777777777777777,0.780952380952381,0.5598941698941697,0.8944462969258308,0.8588888888888888,NishantAVP,17.0,17.0,18.0,19.0
NishantAVP,Weight,326,esm2_t12_35M_UR50D,Weight,0.9,0.4888888888888889,0.7238095238095238,0.4351941398892446,0.8706638627980573,0.8333333333333334,NishantAVP,21.0,21.0,22.0,21.0
NishantAVP,Weight,327,esm2_t6_8M_UR50D,Weight,0.7833333333333333,0.5333333333333333,0.6761904761904762,0.3280415945552432,0.825598127232524,0.7674074074074074,NishantAVP,24.0,24.0,24.0,24.0
NishantAVP,Weight,328,esm1v_t33_650M_UR90S_1,Weight,0.8666666666666667,0.6888888888888889,0.7904761904761904,0.5689906183324324,0.9369065109177274,0.8929629629629628,NishantAVP,16.0,16.0,5.0,8.0
NishantAVP,Weight,329,esm1v_t33_650M_UR90S_2,Weight,0.9166666666666666,0.6444444444444445,0.8,0.5934199161697657,0.9218464552188892,0.8862962962962962,NishantAVP,13.5,12.5,9.0,12.0
NishantAVP,Weight,330,esm1v_t33_650M_UR90S_3,Weight,0.8833333333333333,0.7555555555555555,0.8285714285714286,0.648075049917217,0.9331830864626096,0.904074074074074,NishantAVP,4.5,4.5,6.0,5.0
NishantAVP,Weight,331,esm1v_t33_650M_UR90S_4,Weight,0.85,0.6,0.7428571428571429,0.4691574316284182,0.9114836882492908,0.8688888888888889,NishantAVP,19.5,20.0,15.0,17.0
NishantAVP,Weight,332,esm1v_t33_650M_UR90S_5,Weight,0.9,0.7111111111111111,0.819047619047619,0.629321925061141,0.942467782619473,0.9022222222222224,NishantAVP,8.0,9.0,4.0,6.0
NishantAVP,Weight,333,esm1b_t33_650M_UR50S,Weight,0.85,0.7555555555555555,0.8095238095238095,0.6094047042182895,0.9169943352448656,0.8711111111111111,NishantAVP,10.5,10.0,13.0,16.0
NishantAVP,Weight,334,esm1_t34_670M_UR50S,Weight,0.8833333333333333,0.7555555555555555,0.8285714285714286,0.648075049917217,0.932055761031018,0.9085185185185184,NishantAVP,4.5,4.5,7.0,4.0
NishantAVP,Weight,335,esm1_t34_670M_UR50D,Weight,0.8833333333333333,0.7777777777777778,0.8380952380952381,0.6678230711206281,0.9172603548504292,0.8914814814814814,NishantAVP,1.5,2.0,12.0,9.5
NishantAVP,Weight,336,esm1_t34_670M_UR100,Weight,0.8333333333333334,0.8,0.819047619047619,0.6316977160173353,0.8800907350718584,0.8959259259259258,NishantAVP,8.0,7.0,20.0,7.0
NishantAVP,Weight,337,esm1_t12_85M_UR50S,Weight,0.8666666666666667,0.7333333333333333,0.8095238095238095,0.6086270034005168,0.9245710863472072,0.8914814814814814,NishantAVP,10.5,11.0,8.0,9.5
NishantAVP,Weight,338,esm1_t6_43M_UR50S,Weight,0.9166666666666666,0.6444444444444445,0.8,0.5934199161697657,0.9425282429124214,0.9133333333333332,NishantAVP,13.5,12.5,3.0,3.0
NishantAVP,Weight,339,Tape_bert-base,Weight,0.9,0.7555555555555555,0.8380952380952381,0.6680434501453115,0.942709396813498,0.9233333333333332,NishantAVP,1.5,1.0,2.0,1.0
NishantAVP,Weight,340,ProtTrans_Prot_albert,Weight,0.8666666666666667,0.7111111111111111,0.8,0.5887840577551898,0.9174132225035482,0.8888888888888888,NishantAVP,13.5,14.5,11.0,11.0
NishantAVP,Weight,341,ProtTrans_Prot_bert_bfd,Weight,0.9166666666666666,0.3777777777777777,0.6857142857142857,0.3580427300869137,0.8394720012660829,0.7844444444444445,NishantAVP,22.5,22.0,23.0,23.0
NishantAVP,Weight,342,ProtTrans_Prot_bert,Weight,0.8666666666666667,0.4444444444444444,0.6857142857142857,0.3481553119113956,0.8816640424446033,0.822962962962963,NishantAVP,22.5,23.0,19.0,22.0
NishantAVP,Weight,343,ProtTrans_Prot_t5_xl_bfd,Weight,0.8666666666666667,0.6222222222222222,0.7619047619047619,0.509701901028405,0.904145546407324,0.8681481481481481,NishantAVP,18.0,18.0,17.0,18.0
NishantAVP,Weight,344,ProtTrans_Prot_t5_xl_uniref50,Weight,0.8833333333333333,0.7555555555555555,0.8285714285714286,0.648075049917217,0.91552699755173,0.8759259259259259,NishantAVP,4.5,4.5,14.0,13.0
NishantAVP,Weight,451,ProtTrans_Prot_xlnet,Weight,0.85,0.7777777777777778,0.819047619047619,0.6296461681524403,0.8727447594385708,0.8407407407407407,NishantAVP,8.0,8.0,21.0,20.0
NishantAVP+,CLS,360,esm2_t48_15B_UR50D,CLS,0.9333333333333332,0.8833333333333333,0.9083333333333332,0.8176894180588729,0.9755559251715288,0.9644444444444444,NishantAVP+,4.0,4.0,1.0,1.0
NishantAVP+,CLS,362,esm2_t36_3B_UR50D,CLS,0.9,0.85,0.875,0.7509392614826383,0.916331517527822,0.8995833333333334,NishantAVP+,14.0,15.0,13.0,14.0
NishantAVP+,CLS,364,esm2_t33_650M_UR50D,CLS,0.9,0.8,0.85,0.7035264706814485,0.9201453475320664,0.9088888888888887,NishantAVP+,17.5,17.5,12.0,12.0
NishantAVP+,CLS,366,esm2_t30_150M_UR50D,CLS,0.9,0.8833333333333333,0.8916666666666667,0.7834421523007727,0.9379486625885416,0.9283333333333332,NishantAVP+,8.0,9.0,7.0,7.0
NishantAVP+,CLS,368,esm2_t12_35M_UR50D,CLS,0.9666666666666668,0.75,0.8583333333333333,0.7341048554486986,0.8981127667388575,0.8726388888888889,NishantAVP+,16.0,16.0,18.0,19.0
NishantAVP+,CLS,370,esm2_t6_8M_UR50D,CLS,0.85,0.8166666666666667,0.8333333333333334,0.66703734596507,0.8935923422977612,0.8815277777777779,NishantAVP+,20.0,20.0,19.0,17.0
NishantAVP+,CLS,372,esm1v_t33_650M_UR90S_1,CLS,0.9166666666666666,0.8833333333333333,0.9,0.8004448151580841,0.9258495435272942,0.9141666666666668,NishantAVP+,5.5,6.0,10.0,10.0
NishantAVP+,CLS,374,esm1v_t33_650M_UR90S_2,CLS,0.9333333333333332,0.8166666666666667,0.875,0.7551568698336031,0.9018093270189091,0.8752777777777778,NishantAVP+,14.0,13.0,17.0,18.0
NishantAVP+,CLS,376,esm1v_t33_650M_UR90S_3,CLS,0.95,0.8166666666666667,0.8833333333333333,0.7735737130957593,0.9132403770790876,0.8958333333333333,NishantAVP+,11.0,10.0,15.0,16.0
NishantAVP+,CLS,378,esm1v_t33_650M_UR90S_4,CLS,0.9166666666666666,0.9333333333333332,0.925,0.8501180801561576,0.9509902547594522,0.9469444444444444,NishantAVP+,1.0,1.0,4.0,4.0
NishantAVP+,CLS,380,esm1v_t33_650M_UR90S_5,CLS,0.8666666666666667,0.9,0.8833333333333333,0.7670929478598306,0.9434948371379276,0.9405555555555556,NishantAVP+,11.0,12.0,6.0,6.0
NishantAVP+,CLS,382,esm1b_t33_650M_UR50S,CLS,0.9333333333333332,0.8666666666666667,0.9,0.8017837257372731,0.9455557839710884,0.9427777777777776,NishantAVP+,5.5,5.0,5.0,5.0
NishantAVP+,CLS,384,esm1_t34_670M_UR50S,CLS,0.8833333333333333,0.95,0.9166666666666666,0.8351913809763262,0.9632951074801742,0.9591666666666666,NishantAVP+,2.5,2.0,2.0,2.0
NishantAVP+,CLS,386,esm1_t34_670M_UR50D,CLS,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8333333333333334,0.9610514352080664,0.9540277777777776,NishantAVP+,2.5,3.0,3.0,3.0
NishantAVP+,CLS,388,esm1_t34_670M_UR100,CLS,0.9333333333333332,0.8333333333333334,0.8833333333333333,0.7705289916987292,0.910631497781062,0.8963888888888888,NishantAVP+,11.0,11.0,16.0,15.0
NishantAVP+,CLS,390,esm1_t12_85M_UR50S,CLS,0.95,0.8333333333333334,0.8916666666666667,0.7887193973817632,0.9258290112339408,0.9108333333333334,NishantAVP+,8.0,7.0,11.0,11.0
NishantAVP+,CLS,392,esm1_t6_43M_UR50S,CLS,0.9333333333333332,0.85,0.8916666666666667,0.7860674894066653,0.9318939912891884,0.9191666666666666,NishantAVP+,8.0,8.0,8.0,8.0
NishantAVP+,CLS,394,Tape_bert-base,CLS,0.9166666666666666,0.8333333333333334,0.875,0.7526178090063816,0.9266580010951152,0.9175,NishantAVP+,14.0,14.0,9.0,9.0
NishantAVP+,CLS,396,ProtTrans_Prot_albert,CLS,0.9,0.8,0.85,0.7035264706814485,0.9156733689661872,0.908611111111111,NishantAVP+,17.5,17.5,14.0,13.0
NishantAVP+,CLS,398,ProtTrans_Prot_bert_bfd,CLS,0.8666666666666667,0.7666666666666667,0.8166666666666667,0.6365239496641676,0.8798981495220288,0.8636111111111111,NishantAVP+,21.0,21.0,21.0,21.0
NishantAVP+,CLS,400,ProtTrans_Prot_bert,CLS,0.8833333333333333,0.8,0.8416666666666667,0.6857184482058144,0.8904924561815322,0.8706944444444444,NishantAVP+,19.0,19.0,20.0,20.0
NishantAVP+,Mean,361,esm2_t48_15B_UR50D,Mean,0.9166666666666666,0.8666666666666667,0.8916666666666667,0.7843143397707556,0.968421287615558,0.9644444444444444,NishantAVP+,7.0,6.5,1.0,1.0
NishantAVP+,Mean,363,esm2_t36_3B_UR50D,Mean,0.9166666666666666,0.8666666666666667,0.8916666666666667,0.7843143397707556,0.9394886508850468,0.9320833333333334,NishantAVP+,7.0,6.5,7.0,9.0
NishantAVP+,Mean,365,esm2_t33_650M_UR50D,Mean,0.9,0.8833333333333333,0.8916666666666667,0.7834421523007727,0.9301692575743454,0.9216666666666666,NishantAVP+,7.0,8.0,15.0,12.0
NishantAVP+,Mean,367,esm2_t30_150M_UR50D,Mean,0.8833333333333333,0.8333333333333334,0.8583333333333333,0.7175641831945211,0.9049248462745304,0.8983333333333334,NishantAVP+,23.0,24.0,22.0,19.0
NishantAVP+,Mean,369,esm2_t12_35M_UR50D,Mean,0.85,0.9166666666666666,0.8833333333333333,0.7683760704982201,0.9261926754435362,0.9197222222222222,NishantAVP+,11.0,10.0,16.0,15.0
NishantAVP+,Mean,371,esm2_t6_8M_UR50D,Mean,0.9333333333333332,0.8,0.8666666666666667,0.7399400733959437,0.9058973529352448,0.8855555555555557,NishantAVP+,20.0,19.5,21.0,23.0
